# //  Questa Sim-64
# //  Version 2023.4 linux_x86_64 Oct  9 2023
# //
# //  Copyright 1991-2023 Mentor Graphics Corporation
# //  All Rights Reserved.
# //
# //  QuestaSim and its associated documentation contain trade
# //  secrets and commercial or financial information that are the property of
# //  Mentor Graphics Corporation and are privileged, confidential,
# //  and exempt from disclosure under the Freedom of Information Act,
# //  5 U.S.C. Section 552. Furthermore, this information
# //  is prohibited from disclosure under the Trade Secrets Act,
# //  18 U.S.C. Section 1905.
# //
do init.tcl
# vlog -reportprogress 300 -incr -sv -suppress 2583 -suppress 13314 -timescale 1ns/1ps "+define+TARGET_CV64A6_IMAFDCHSCLIC_SV39_WB" "+define+TARGET_CVA6" "+define+TARGET_RTL" "+define+TARGET_SIM" "+define+TARGET_SIMULATION" "+define+TARGET_TEST" "+define+TARGET_VSIM" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi-ecdc900686449c15/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/common_cells-7f7ae0f5e6bf7fb5/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/common/local/util" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/include" /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/include/wt_cache_pkg.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/include/std_cache_pkg.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cvxif_example/include/cvxif_instr_pkg.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cvxif_fu.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cvxif_issue_register_commit_if_driver.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cvxif_compressed_if_driver.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cvxif_example/cvxif_example_coprocessor.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cvxif_example/instr_decoder.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cva6_rvfi_probes.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cva6_fifo_v3.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cva6.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/alu.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/fpu_wrap.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/branch_unit.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/compressed_decoder.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/controller.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/csr_buffer.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/csr_regfile.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/decoder.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/ex_stage.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/acc_dispatcher.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/instr_realign.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/macro_decoder.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/id_stage.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/issue_read_operands.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/issue_stage.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/load_unit.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/load_store_unit.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/lsu_bypass.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/mult.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/multiplier.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/serdiv.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/perf_counters.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/ariane_regfile_ff.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/ariane_regfile_fpga.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/scoreboard.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/raw_checker.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/store_buffer.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/amo_buffer.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/store_unit.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/commit_stage.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/axi_shim.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/frontend/btb.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/frontend/bht.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/frontend/bht2lvl.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/frontend/ras.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/frontend/instr_scan.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/frontend/instr_queue.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/frontend/frontend.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/wt_dcache_ctrl.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/wt_dcache_mem.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/wt_dcache_missunit.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/wt_dcache_wbuffer.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/wt_dcache.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/wt_cache_subsystem.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/wt_axi_adapter.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/cva6_icache.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/tag_cmp.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/cache_ctrl.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/amo_alu.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/axi_adapter.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/miss_handler.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/std_nbdcache.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/cva6_icache_axi_wrapper.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/std_cache_subsystem.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_pkg.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/utils/hpdcache_mem_resp_demux.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/utils/hpdcache_mem_to_axi_read.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/utils/hpdcache_mem_to_axi_write.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/utils/hpdcache_mem_req_read_arbiter.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/utils/hpdcache_mem_req_write_arbiter.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_demux.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_lfsr.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_sync_buffer.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_fifo_reg.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_fifo_reg_initialized.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_fxarb.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_rrarb.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_mux.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_decoder.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_1hot_to_binary.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_prio_1hot_encoder.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_sram.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_sram_wbyteenable.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_sram_wmask.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_regbank_wbyteenable_1rw.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_regbank_wmask_1rw.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_data_downsize.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_data_upsize.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/common/hpdcache_data_resize.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hwpf_stride/hwpf_stride_pkg.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hwpf_stride/hwpf_stride.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hwpf_stride/hwpf_stride_arb.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hwpf_stride/hwpf_stride_wrapper.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_amo.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_cmo.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_core_arbiter.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_ctrl.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_ctrl_pe.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_memctrl.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_miss_handler.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_mshr.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_rtab.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_uncached.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_victim_plru.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_victim_random.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_victim_sel.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_wbuf.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache/rtl/src/hpdcache_flush.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/cva6_hpdcache_if_adapter.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/cva6_hpdcache_subsystem_axi_arbiter.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/cva6_hpdcache_subsystem.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/cva6_hpdcache_wrapper.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/cache_subsystem/hpdcache_tc_sram.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/pmp/src/pmp.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/pmp/src/pmp_entry.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/core/pmp/src/pmp_data_if.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/vendor/pulp-platform/fpga-support/fpga-support-stubs.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/common/local/util/tc_sram_wrapper.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/common/local/util/tc_sram_wrapper_cache_techno.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/common/local/util/sram_pulp.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/cva6-20c9d7cbe0dd6995/common/local/util/sram_cache.sv 
# -- Skipping package wt_cache_pkg
# -- Skipping package std_cache_pkg
# -- Skipping package cvxif_instr_pkg
# -- Skipping module cvxif_fu
# -- Skipping module cvxif_issue_register_commit_if_driver
# -- Skipping module cvxif_compressed_if_driver
# -- Skipping module cvxif_example_coprocessor
# -- Skipping module instr_decoder
# -- Skipping module cva6_rvfi_probes
# -- Skipping module cva6_fifo_v3
# -- Skipping module cva6
# -- Skipping module alu
# -- Skipping module fpu_wrap
# -- Skipping module branch_unit
# -- Skipping module compressed_decoder
# -- Skipping module controller
# -- Skipping module csr_buffer
# -- Skipping module csr_regfile
# -- Skipping module decoder
# -- Skipping module ex_stage
# -- Skipping module acc_dispatcher
# -- Skipping module instr_realign
# -- Skipping module macro_decoder
# -- Skipping module id_stage
# -- Skipping module issue_read_operands
# -- Skipping module issue_stage
# -- Skipping module load_unit
# -- Skipping module load_store_unit
# -- Skipping module lsu_bypass
# -- Skipping module mult
# -- Skipping module multiplier
# -- Skipping module serdiv
# -- Skipping module perf_counters
# -- Skipping module ariane_regfile
# -- Skipping module ariane_regfile_fpga
# -- Skipping module scoreboard
# -- Skipping module raw_checker
# -- Skipping module store_buffer
# -- Skipping module amo_buffer
# -- Skipping module store_unit
# -- Skipping module commit_stage
# -- Skipping module axi_shim
# -- Skipping module btb
# -- Skipping module bht
# -- Skipping module bht2lvl
# -- Skipping module ras
# -- Skipping module instr_scan
# -- Skipping module instr_queue
# -- Skipping module frontend
# -- Skipping module wt_dcache_ctrl
# -- Skipping module wt_dcache_mem
# -- Skipping module wt_dcache_missunit
# -- Skipping module wt_dcache_wbuffer
# -- Skipping module wt_dcache
# -- Skipping module wt_cache_subsystem
# -- Skipping module wt_axi_adapter
# -- Skipping module cva6_icache
# -- Skipping module tag_cmp
# -- Skipping module cache_ctrl
# -- Skipping module amo_alu
# -- Skipping module axi_adapter
# -- Skipping module miss_handler
# -- Skipping module axi_adapter_arbiter
# -- Skipping module std_nbdcache
# -- Skipping module cva6_icache_axi_wrapper
# -- Skipping module std_cache_subsystem
# -- Skipping package hpdcache_pkg
# -- Skipping module hpdcache_mem_resp_demux
# -- Skipping module hpdcache_mem_to_axi_read
# -- Skipping module hpdcache_mem_to_axi_write
# -- Skipping module hpdcache_mem_req_read_arbiter
# -- Skipping module hpdcache_mem_req_write_arbiter
# -- Skipping module hpdcache_demux
# -- Skipping module hpdcache_lfsr
# -- Skipping module hpdcache_sync_buffer
# -- Skipping module hpdcache_fifo_reg
# -- Skipping module hpdcache_fifo_reg_initialized
# -- Skipping module hpdcache_fxarb
# -- Skipping module hpdcache_rrarb
# -- Skipping module hpdcache_mux
# -- Skipping module hpdcache_decoder
# -- Skipping module hpdcache_1hot_to_binary
# -- Skipping module hpdcache_prio_1hot_encoder
# -- Skipping module hpdcache_sram
# -- Skipping module hpdcache_sram_wbyteenable
# -- Skipping module hpdcache_sram_wmask
# -- Skipping module hpdcache_regbank_wbyteenable_1rw
# -- Skipping module hpdcache_regbank_wmask_1rw
# -- Skipping module hpdcache_data_downsize
# -- Skipping module hpdcache_data_upsize
# -- Skipping module hpdcache_data_resize
# -- Skipping package hwpf_stride_pkg
# -- Skipping module hwpf_stride
# -- Skipping module hwpf_stride_arb
# -- Skipping module hwpf_stride_wrapper
# -- Skipping module hpdcache
# -- Skipping module hpdcache_amo
# -- Skipping module hpdcache_cmo
# -- Skipping module hpdcache_core_arbiter
# -- Skipping module hpdcache_ctrl
# -- Skipping module hpdcache_ctrl_pe
# -- Skipping module hpdcache_memctrl
# -- Skipping module hpdcache_miss_handler
# -- Skipping module hpdcache_mshr
# -- Skipping module hpdcache_rtab
# -- Skipping module hpdcache_uncached
# -- Skipping module hpdcache_victim_plru
# -- Skipping module hpdcache_victim_random
# -- Skipping module hpdcache_victim_sel
# -- Skipping module hpdcache_wbuf
# -- Skipping module hpdcache_flush
# -- Skipping module cva6_hpdcache_if_adapter
# -- Skipping module cva6_hpdcache_subsystem_axi_arbiter
# -- Skipping module cva6_hpdcache_subsystem
# -- Skipping module cva6_hpdcache_wrapper
# -- Skipping module hpdcache_sram_1rw
# -- Skipping module hpdcache_sram_wbyteenable_1rw
# -- Skipping module hpdcache_sram_wmask_1rw
# -- Skipping module pmp
# -- Skipping module pmp_entry
# -- Skipping module pmp_data_if
# -- Skipping module SyncDpRam
# -- Skipping module AsyncDpRam
# -- Skipping module AsyncThreePortRam
# -- Skipping module tc_sram_wrapper
# -- Skipping module tc_sram_wrapper_cache_techno
# -- Compiling module sram
# -- Skipping module sram_cache
# 
# Top level modules:
# 	cvxif_example_coprocessor
# 	cva6
# 	amo_alu
# 	hpdcache_fifo_reg_initialized
# 	tc_sram_wrapper
# End time: 12:42:39 on Mar 25,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0, Suppressed Warnings: 100
# QuestaSim-64 vlog 2023.4 Compiler 2023.10 Oct  9 2023
# Start time: 12:42:39 on Mar 25,2026
